gspc_open,gspc_close,xin9_open,xin9_close,pearson_coef,p-value
7,19,9,4,0.3576667022745422,2.0047561399849393e-13
7,19,10,4,0.3829989257727884,2.5574389522376148e-15
7,19,11,4,0.40265734103361356,6.607484431615731e-17
7,19,12,4,0.4198978872063277,2.1785224581413558e-18
7,19,13,4,0.3953043569624795,2.6690668424619143e-16
7,19,14,4,0.40468124882771545,4.471846944620999e-17
7,19,15,4,0.41557598629582926,5.220586133357597e-18
7,19,16,4,0.44555602311418785,1.0258397869732495e-18
7,19,17,4,0.5205995557978342,9.657462603290229e-11
7,19,20,4,0.4075037239862783,8.091676783873395e-08
7,19,21,4,0.4047917477044627,4.253826198859638e-21
7,19,22,4,0.34820543290032646,1.138977966904584e-15
7,19,23,4,0.3343014244722003,1.70938420637478e-14
7,19,6,5,0.3688787635184858,3.048987341457057e-14
7,19,7,5,0.3651606498085841,5.740398760710933e-14
7,19,8,5,0.36492773094645936,5.970872474111852e-14
7,19,9,5,0.39756369417527604,1.7444471776781978e-16
7,19,10,5,0.42242278547837614,1.2997920100262825e-18
7,19,11,5,0.43960917287440826,3.4366273047011453e-20
7,19,12,5,0.4580452545585016,5.5068265402262495e-22
7,19,13,5,0.4355042491850747,8.340427203372114e-20
7,19,14,5,0.4446094728027731,1.148070155509183e-20
7,19,15,5,0.4562144974672707,8.396395954878997e-22
7,19,16,5,0.48864904819462013,1.0512165917021346e-22
7,19,17,5,0.558853553716158,1.868052646174905e-12
7,19,20,5,0.451972003914698,1.7619829759160972e-09
7,19,21,5,0.4355963415148769,1.5974460306774553e-24
7,19,22,5,0.38751358452992263,2.511241495209397e-19
7,19,23,5,0.3730256472593905,6.401634607589028e-18
7,19,7,6,0.4092213983739964,1.844661413683061e-17
7,19,8,6,0.41001032295402096,1.5793958641014896e-17
7,19,9,6,0.44031555687598234,2.9467416354158515e-20
7,19,10,6,0.46609787211723275,8.35400411672779e-23
7,19,11,6,0.4813367783391788,2.0481695011542544e-24
7,19,12,6,0.49901461486954596,2.183342117926529e-26
7,19,13,6,0.4784944260112689,4.148709377437542e-24
7,19,14,6,0.4853715525641148,7.434781427902611e-25
7,19,15,6,0.49702019670354475,3.693305670365453e-26
7,19,16,6,0.5288660668155459,5.655802218629212e-27
7,19,17,6,0.6028210491651587,1.0256096613994395e-14
7,19,20,6,0.4731408127722938,2.3270371430049155e-10
7,19,21,6,0.4733448256212368,3.150252088411249e-29
7,19,22,6,0.4321769600450188,3.9928236355306526e-24
7,19,23,6,0.4201007415144516,9.346275658195614e-23
7,20,1,0,0.17806280004676892,0.00036986820971505205
7,20,2,0,0.15662173661119488,0.0017708380010622868
7,20,3,0,0.14729654120981112,0.0033040172278852474
7,20,4,0,0.14889799092764994,0.0029393361704293415
7,20,5,0,0.14641204850304362,0.003457731756144136
7,20,6,0,0.1421166162806192,0.00455198387729923
7,20,7,0,0.13714542260653126,0.006201539854438409
7,20,8,0,0.13172436560067668,0.00859458362273349
7,20,9,0,0.16956992458483303,0.0006923166958211947
7,20,10,0,0.19097169378432613,0.00012899081565274817
7,20,11,0,0.2226236624131696,7.5317694403361575e-06
7,20,12,0,0.2442166136511916,8.418190497412228e-07
7,20,13,0,0.2130613990537014,1.8598238893106527e-05
7,20,14,0,0.23353399352514242,2.5554290074559998e-06
7,20,15,0,0.2509171084740166,4.084470581575601e-07
7,20,16,0,0.28474184446664536,4.5723032787484555e-08
7,20,17,0,0.37682740919851154,6.642647984345442e-06
7,20,20,0,0.25271914650740673,0.0012193008233366306
7,20,21,0,0.2590501733948925,4.285630789749968e-09
7,20,22,0,0.13700535561988017,0.002160250747868554
7,20,23,0,0.1353732233725912,0.0024424156696393174
7,20,2,1,0.22068910765201163,9.312757713460101e-06
7,20,3,1,0.2120308598342049,2.095232446132287e-05
7,20,4,1,0.2134792517454692,1.789291199786e-05
7,20,5,1,0.21149827445075223,2.1477835611236676e-05
7,20,6,1,0.20734114005851736,3.1333955170097496e-05
7,20,7,1,0.20241149134252717,4.856436447555104e-05
7,20,8,1,0.19601874405222816,8.440467805794643e-05
7,20,9,1,0.23218443348282247,2.929454291644464e-06
7,20,10,1,0.2543586631520374,2.794440363368558e-07
7,20,11,1,0.2834908990465356,8.973570992185585e-09
7,20,12,1,0.3029261300299452,7.178381659867752e-10
7,20,13,1,0.2757581261662463,2.3264673836037648e-08
7,20,14,1,0.29418648392152624,2.2883674360717898e-09
7,20,15,1,0.3115061395234134,2.21390408742064e-10
7,20,16,1,0.34640725901814745,1.7890578955669773e-11
7,20,17,1,0.4725227776843696,7.192651598659129e-09
7,20,20,1,0.24934658434437706,0.0014240215698170448
7,20,21,1,0.3185367805179127,3.135854822161334e-13
7,20,22,1,0.2410572144010627,4.983291416301221e-08
7,20,23,1,0.23249115956729768,1.4998544952354883e-07
7,20,3,2,0.2282802272319388,4.4517551885889386e-06
7,20,4,2,0.22863460310675385,4.179540935738744e-06
7,20,5,2,0.22957327993166055,3.806756102270219e-06
7,20,6,2,0.2255948233259701,5.640872219475008e-06
7,20,7,2,0.22127562776087295,8.576287457087212e-06
7,20,8,2,0.2166591341206816,1.329890628561013e-05
7,20,9,2,0.25101195653115105,4.0422665536897804e-07
7,20,10,2,0.27205937657972684,3.631720684449978e-08
7,20,11,2,0.29653318555913144,1.682618419141961e-09
7,20,12,2,0.31500865111816884,1.3546548713705184e-10
7,20,13,2,0.28991683272079877,3.97558968352206e-09
7,20,14,2,0.30532940461300834,5.183211499490202e-10
7,20,15,2,0.3200124210049814,6.640340301561158e-11
7,20,16,2,0.3526373068452806,7.308655204288094e-12
7,20,17,2,0.47067501797254924,8.37951607380553e-09
7,20,20,2,0.25852832256093405,0.0009287225581354869
7,20,21,2,0.3189170560805509,2.929120736913295e-13
7,20,22,2,0.24151529041930353,4.692557199635385e-08
7,20,23,2,0.2229585631969095,4.866617266277571e-07
7,20,4,3,0.2769620426279148,2.0096417531469778e-08
7,20,5,3,0.27854810470906227,1.6553522194917756e-08
7,20,6,3,0.2739225208008141,2.9043232462123053e-08
7,20,7,3,0.26952349983785795,4.909732702449249e-08
7,20,8,3,0.2645388565379479,8.801152739985148e-08
7,20,9,3,0.29777910051830037,1.4275588645273937e-09
7,20,10,3,0.32006217371775325,6.592993508387841e-11
7,20,11,3,0.34192023469824323,2.497881836425141e-12
7,20,12,3,0.35825861813624926,1.8183588196162964e-13
7,20,13,3,0.33535122184667066,6.8659062867692534e-12
7,20,14,3,0.3485259448312992,8.81951397661751e-13
7,20,15,3,0.3626437314642199,8.768885208848724e-14
7,20,16,3,0.39343466348656275,1.2545774633490491e-14
7,20,17,3,0.5011690871072149,5.978091767605782e-10
7,20,20,3,0.2750694494185929,0.0004133396553666608
7,20,21,3,0.35876501403734307,1.3279375570403223e-16
7,20,22,3,0.29259268948004086,2.6275247651638726e-11
7,20,23,3,0.27925071691097686,2.1660423591748002e-10
7,20,5,4,0.31495424937583755,1.440043242940424e-10
7,20,6,4,0.3103522396584411,2.7374637101491486e-10
7,20,7,4,0.3063308888076855,4.755597843282771e-10
7,20,8,4,0.30159804566269516,9.012858343285676e-10
7,20,9,4,0.33479685730754005,7.936470199116394e-12
7,20,10,4,0.3591519059080787,1.6829565681484651e-13
7,20,11,4,0.3807303294237313,4.157406650389963e-15
7,20,12,4,0.3970820821145311,2.0842231513876701e-16
7,20,13,4,0.3749806514066633,1.1452065334221924e-14
7,20,14,4,0.3877829736639468,1.16693817023462e-15
7,20,15,4,0.40217412097350136,7.928558026529047e-17
7,20,16,4,0.4328802663163277,1.20466659097042e-17
7,20,17,4,0.5186101509491116,1.1701274198992286e-10
7,20,20,4,0.3940380647730636,2.532610513923861e-07
7,20,21,4,0.39948377685205594,1.6679064202228778e-20
7,20,22,4,0.34085267608039016,5.166263228598096e-15
7,20,23,4,0.33017875224162435,3.943370835473539e-14
7,20,6,5,0.3518432237738703,5.540926660362648e-13
7,20,7,5,0.3479281713957467,1.0359739781379153e-12
7,20,8,5,0.34452111034240107,1.7733487312628853e-12
7,20,9,5,0.37774743809425654,7.050334902380917e-15
7,20,10,5,0.40182551299920843,8.475427723285687e-17
7,20,11,5,0.4209748741073149,1.9302753994271507e-18
7,20,12,5,0.4384927261066168,4.8784815117820903e-20
7,20,13,5,0.4184218953980333,3.2414071968517332e-18
7,20,14,5,0.43090334715174045,2.46450461960368e-19
7,20,15,5,0.44597699663588264,9.485535274738628e-21
7,20,16,5,0.47920124860754865,8.815985851722652e-22
7,20,17,5,0.5612572633311773,1.4332153764445514e-12
7,20,20,5,0.44161478931830467,5.0487209573844264e-09
7,20,21,5,0.43430150680716667,2.514393011463153e-24
7,20,22,5,0.385198358942741,4.620396357240285e-19
7,20,23,5,0.374192995496517,5.354821882019981e-18
7,20,7,6,0.39102697354725585,6.438025088399137e-16
7,20,8,6,0.3886276109918869,1.0001620565850112e-15
7,20,9,6,0.41962044122446435,2.542658759431401e-18
7,20,10,6,0.4446094314997304,1.2833259523507125e-20
7,20,11,6,0.46184538099194555,2.5688656886553285e-22
7,20,12,6,0.47864375551776794,4.559537401055637e-24
7,20,13,6,0.460500418687916,3.5138522679321407e-22
7,20,14,6,0.4707600014720235,3.109258676038447e-23
7,20,15,6,0.48579993346856276,7.641757321093198e-25
7,20,16,6,0.5186456449938271,7.793451706129362e-26
7,20,17,6,0.6030022697036923,1.0021700057442681e-14
7,20,20,6,0.46441357121976135,6.174763258763243e-10
7,20,21,6,0.4723299366780679,4.874313438473539e-29
7,20,22,6,0.4302521105452725,7.381410797088336e-24
7,20,23,6,0.4215340822557593,7.143224390503511e-23
7,21,1,0,0.12108964146127123,0.01591261152591403
7,21,2,0,0.09475054160609393,0.05959317041532823
7,21,3,0,0.08014229706825629,0.11131006562726145
7,21,4,0,0.07758193473462105,0.12276730180615404
7,21,5,0,0.06031629966321882,0.23049051761026637
7,21,6,0,0.054354909540050865,0.27996507093173395
7,21,7,0,0.04824709888712924,0.33763738162193196
7,21,8,0,0.04695319939147984,0.35076799339283704
7,21,9,0,0.07584968328844653,0.13137472177439177
7,21,10,0,0.09263430910188991,0.06520179387076322
7,21,11,0,0.13038895071255885,0.009297905202461368
7,21,12,0,0.1528113998764647,0.002264941508725929
7,21,13,0,0.10785398958212535,0.031676432175131754
7,21,14,0,0.12698208312968723,0.011329078149887898
7,21,15,0,0.14386263223834098,0.004074185444235802
7,21,16,0,0.17146907453685853,0.0011622682289674335
7,21,17,0,0.22628476496428107,0.008313476299317628
7,21,20,0,0.14754862606897096,0.061785631408318824
7,21,21,0,0.23973307493353135,5.924961301518841e-08
7,21,22,0,0.11843937734552729,0.008086710919948184
7,21,23,0,0.10675148180611502,0.01705652248030125
7,21,2,1,0.17574601674398618,0.00044202562534597403
7,21,3,1,0.162482108333899,0.0011756644244870589
7,21,4,1,0.1595385805220931,0.001426617814280403
7,21,5,1,0.14248497753595687,0.004447165429597121
7,21,6,1,0.13654290317422998,0.006434196729818348
7,21,7,1,0.13058782391144436,0.009190024232354335
7,21,8,1,0.1287206702526255,0.010248125348471354
7,21,9,1,0.15697024725079395,0.001705593019008237
7,21,10,1,0.17579258666208994,0.0004331110391947394
7,21,11,1,0.2119922763390616,2.052496335949322e-05
7,21,12,1,0.23313957817468092,2.6597334383929882e-06
7,21,13,1,0.1924759797062619,0.0001138017080138048
7,21,14,1,0.21057337698476924,2.337572903187018e-05
7,21,15,1,0.22778147358369816,4.548370030541434e-06
7,21,16,1,0.256975319332664,8.909148417235087e-07
7,21,17,1,0.3580482965821771,2.0107679752717434e-05
7,21,20,1,0.16566444269205974,0.03571109414843337
7,21,21,1,0.3187414378007617,3.022880295560428e-13
7,21,22,1,0.2518880006448629,1.164251055749136e-08
7,21,23,1,0.25302099626998464,9.960122525380684e-09
7,21,3,2,0.17974634623570537,0.00032448944571998063
7,21,4,2,0.17621013824455797,0.00041945319444861836
7,21,5,2,0.16255053633230854,0.0011531321144221504
7,21,6,2,0.15695299639508284,0.0017076251518783772
7,21,7,2,0.1516245422153471,0.0024528089085319752
7,21,8,2,0.1507749390993862,0.002595900238872919
7,21,9,2,0.17759007295913212,0.0003771140675979482
7,21,10,2,0.19563863755832095,8.717692501698186e-05
7,21,11,2,0.2273531666986208,4.7450533385219566e-06
7,21,12,2,0.24732503806436368,6.034396118412358e-07
7,21,13,2,0.2099177560930206,2.4816205753177463e-05
7,21,14,2,0.22547642131329435,5.706661671829373e-06
7,21,15,2,0.24042481128139764,1.2559691851895698e-06
7,21,16,2,0.26714582548859733,3.120044145791539e-07
7,21,17,2,0.35848100845750713,1.961614852728877e-05
7,21,20,2,0.19356687508121204,0.013883430621363725
7,21,21,2,0.3161835940762443,4.772062087701877e-13
7,21,22,2,0.24597636752344076,2.5965636184154097e-08
7,21,23,2,0.23240921784122645,1.5154393585247527e-07
7,21,4,3,0.2290208439878748,4.022114209795051e-06
7,21,5,3,0.2163154324713365,1.3735269700824055e-05
7,21,6,3,0.21025103166534045,2.4073759700497438e-05
7,21,7,3,0.20495442445902423,3.878989441440698e-05
7,21,8,3,0.2038005857328473,4.296878722279162e-05
7,21,9,3,0.22984789985714554,3.7038415776936653e-06
7,21,10,3,0.24930340128872394,4.870828758671598e-07
7,21,11,3,0.27854629135082354,1.6557204746076966e-08
7,21,12,3,0.296722468427992,1.6412005669988882e-09
7,21,13,3,0.26196892843267694,1.1836243654595357e-07
7,21,14,3,0.2756564753015794,2.3553262315270563e-08
7,21,15,3,0.29014638071455817,3.860168123644844e-09
7,21,16,3,0.31615191067784243,1.051693628026947e-09
7,21,17,3,0.403333704488414,1.2321058189872334e-06
7,21,20,3,0.21025969823416304,0.00742617544339511
7,21,21,3,0.3577050635157136,1.6536745751834528e-16
7,21,22,3,0.29843379414063403,1.007146903997277e-11
7,21,23,3,0.2894946444290864,4.331146468202477e-11
7,21,5,4,0.2561537318943451,2.369269848201484e-07
7,21,6,4,0.2500957104109302,4.6202354779150465e-07
7,21,7,4,0.24512973182303632,7.887082529277946e-07
7,21,8,4,0.24416366220058883,8.740278164530543e-07
7,21,9,4,0.2702544112088791,4.682113512479662e-08
7,21,10,4,0.2917782720584004,3.274587710999905e-09
7,21,11,4,0.32066603113669767,6.388637098936395e-11
7,21,12,4,0.33885644624642697,4.272556770744907e-12
7,21,13,4,0.3050335525066265,5.672986776598647e-10
7,21,14,4,0.31835999062609677,8.888205929096492e-11
7,21,15,4,0.3331718896944312,1.014325284766255e-11
7,21,16,4,0.35886331740005456,3.1420215670267375e-12
7,21,17,4,0.425008754405427,2.777096530820332e-07
7,21,20,4,0.346049484437971,7.388811391471726e-06
7,21,21,4,0.40391293265103506,5.76099250816363e-21
7,21,22,4,0.3533346167647375,4.334240461477923e-16
7,21,23,4,0.34750146754396183,1.3991650275458475e-15
7,21,6,5,0.2982113766335409,1.414141969384371e-09
7,21,7,5,0.2933855900955533,2.6600695362242778e-09
7,21,8,5,0.2935256614060101,2.6121625668751204e-09
7,21,9,5,0.31971861558312714,7.319364463777828e-11
7,21,10,5,0.3414510254472357,2.8624096157156326e-12
7,21,11,5,0.3680206074478984,3.802145918694578e-14
7,21,12,5,0.38722570026419517,1.2916136076261012e-15
7,21,13,5,0.35556166384159654,3.0335712296735585e-13
7,21,14,5,0.36853839437302083,3.480887120093934e-14
7,21,15,5,0.38400847153962947,2.31210402324493e-15
7,21,16,5,0.4121184540681436,5.480802239975948e-16
7,21,17,5,0.47757749445079245,4.7142818603474626e-09
7,21,20,5,0.39316406448288843,2.706438885985685e-07
7,21,21,5,0.4460899360853748,1.005741371882771e-25
7,21,22,5,0.406137878758886,3.357024518440069e-21
7,21,23,5,0.40009887853658904,1.4403568106456385e-20
7,21,7,6,0.3316176262654131,1.2808704491453786e-11
7,21,8,6,0.33259436143650906,1.1063566118362046e-11
7,21,9,6,0.3569128755517607,2.432374444735961e-13
7,21,10,6,0.37945033201302214,5.218475008363758e-15
7,21,11,6,0.40420328094333546,5.3691377574524234e-17
7,21,12,6,0.42271169358603505,1.3532321245622657e-18
7,21,13,6,0.3929828484724176,4.483713173296622e-16
7,21,14,6,0.4040104429909279,5.572403337079133e-17
7,21,15,6,0.4194097296273301,2.653729259424986e-18
7,21,16,6,0.4470984314383525,7.547896113830492e-19
7,21,17,6,0.5122483290721196,2.1441314248560323e-10
7,21,20,6,0.41628372110188294,4.3776036130979205e-08
7,21,21,6,0.4798855548825821,4.776200807151688e-30
7,21,22,6,0.44566187635582616,1.132949082333812e-25
7,21,23,6,0.4411889690980864,3.8933401778231706e-25
7,22,1,0,-0.02072343591935068,0.68059322128975
7,22,2,0,-0.04614376171450337,0.3591439979374206
7,22,3,0,-0.04747028656884596,0.3454823360071684
7,22,4,0,-0.04796881038193937,0.3398233213235788
7,22,5,0,-0.06152997089393602,0.22064342247990376
7,22,6,0,-0.05920652535175534,0.2386031299030061
7,22,7,0,-0.06127499345363422,0.222565792645158
7,22,8,0,-0.05388300634906643,0.2835580243464458
7,22,9,0,-0.030680686213125922,0.5416655364313865
7,22,10,0,-0.030754021139907377,0.5406993535584742
7,22,11,0,0.008716668800401726,0.8623736990147314
7,22,12,0,0.03406657326468848,0.49797135456688574
7,22,13,0,-0.006694807118977162,0.8940807698336521
7,22,14,0,0.020076038952133,0.6896749350418018
7,22,15,0,0.02950176635407209,0.5573145458549069
7,22,16,0,0.05201637104915154,0.3277510015085232
7,22,17,0,0.08211037305663935,0.34375869779953405
7,22,20,0,0.025145880806806235,0.7507681365359058
7,22,21,0,0.12898629848816723,0.0038637069666285894
7,22,22,0,0.09379415102115173,0.0360222986153919
7,22,23,0,0.09223726981189494,0.03923414454153071
7,22,2,1,0.05039582723441558,0.3165367763977875
7,22,3,1,0.05122957495101081,0.3085866416670732
7,22,4,1,0.05014945694575997,0.31829884344249304
7,22,5,1,0.036172262133869315,0.47177120903468517
7,22,6,1,0.038321923862020775,0.445824016217562
7,22,7,1,0.036528908907570636,0.4674098096479753
7,22,8,1,0.04383435758344055,0.38312029908860296
7,22,9,1,0.06753781595305229,0.1787308211177779
7,22,10,1,0.07110606595051386,0.15680696251538728
7,22,11,1,0.11040971477284212,0.027631659978086448
7,22,12,1,0.13551777389621525,0.0067778033832474665
7,22,13,1,0.09845147037249494,0.049681794414161665
7,22,14,1,0.12486372994476007,0.012668590749125559
7,22,15,1,0.1353113637498684,0.006863277470049897
7,22,16,1,0.15839599853419775,0.00272613757095634
7,22,17,1,0.24964369743591389,0.00350025829866656
7,22,20,1,0.057706702026082184,0.46575274997620686
7,22,21,1,0.23636780124994444,8.889075968543444e-08
7,22,22,1,0.2568412690035794,5.650048973730511e-09
7,22,23,1,0.27928253417630994,2.067701593919924e-10
7,22,3,2,0.08783156740018741,0.08048260658998486
7,22,4,2,0.08647694078628762,0.08488629193906792
7,22,5,2,0.07451761755407914,0.13780629114470164
7,22,6,2,0.07643474125929052,0.12793395460158746
7,22,7,2,0.07492258914720935,0.1356735714092729
7,22,8,2,0.08207248306163718,0.10205947391399521
7,22,9,2,0.1045526726824197,0.03707146345783527
7,22,10,2,0.10900818038023098,0.029678890519007035
7,22,11,2,0.1445421144600963,0.0038557772114866996
7,22,12,2,0.16820414178265872,0.0007540232325890733
7,22,13,2,0.134500852095043,0.0072083170470537035
7,22,14,2,0.15820141156688697,0.0015447505678905461
7,22,15,2,0.1675048799888562,0.0007938364810398576
7,22,16,2,0.18928706585822055,0.000328880008358812
7,22,17,2,0.2750439386914364,0.0012443818557049844
7,22,20,2,0.10482416649615556,0.18433581985985178
7,22,21,2,0.2560175600400106,6.342651647941356e-09
7,22,22,2,0.26456095162289667,1.874330251105132e-09
7,22,23,2,0.2673346840309726,1.2498538447617818e-09
7,22,4,3,0.15112670868297098,0.0025039340995952988
7,22,5,3,0.14014892736625115,0.005094372981867771
7,22,6,3,0.14159584599858555,0.004651653824171678
7,22,7,3,0.1401413953010294,0.005096773634316574
7,22,8,3,0.14695934499822055,0.0032972059951283366
7,22,9,3,0.16896410050747238,0.0007128540692995602
7,22,10,3,0.17551085315943213,0.00043520378144623747
7,22,11,3,0.20884054889507672,2.673288728541983e-05
7,22,12,3,0.23106775427396026,3.1855219660629914e-06
7,22,13,3,0.19999073448713148,5.871495371597988e-05
7,22,14,3,0.22180069840340802,7.941681320317729e-06
7,22,15,3,0.23104975356783555,3.1912985997095548e-06
7,22,16,3,0.2534894903775265,1.263718532652595e-06
7,22,17,3,0.3404014255281663,5.353173438245039e-05
7,22,20,3,0.13192938740892587,0.09422750511936401
7,22,21,3,0.31116693134695705,1.095416660624945e-12
7,22,22,3,0.3269423383361852,6.409661102179573e-14
7,22,23,3,0.3330166670175399,2.0541195917443475e-14
7,22,5,4,0.18024669515066774,0.0003065830204901831
7,22,6,4,0.18158359014282735,0.0002759406122846175
7,22,7,4,0.18035971474169618,0.00030387457927538323
7,22,8,4,0.18723171345336478,0.0001754052932567086
7,22,9,4,0.20927431298151766,2.6311428804449877e-05
7,22,10,4,0.2177309457432522,1.2021173496177222e-05
7,22,11,4,0.25062029466503166,4.2192963214321226e-07
7,22,12,4,0.2728355057309438,3.3095259672670546e-08
7,22,13,4,0.24269567425157856,9.891449397793451e-07
7,22,14,4,0.2640923085712411,9.268209889738581e-08
7,22,15,4,0.2736523735409723,3.0002991635613075e-08
7,22,16,4,0.2959769044451738,1.3093894322560922e-08
7,22,17,4,0.36649127349499183,1.2325694731460916e-05
7,22,20,4,0.27053343373070415,0.0005187362993556817
7,22,21,4,0.3577379422591638,1.6424801893355498e-16
7,22,22,4,0.3799447109729002,1.3912210398897544e-18
7,22,23,4,0.38779365345395334,2.3550715536564026e-19
7,22,6,5,0.23435646616135858,2.35036413039183e-06
7,22,7,5,0.23325024551994553,2.630063355825124e-06
7,22,8,5,0.24095361993761613,1.1882772384986637e-06
7,22,9,5,0.2631388496179243,1.0346798674527216e-07
7,22,10,5,0.2723322435113265,3.5151351546060725e-08
7,22,11,5,0.30311930133477893,6.993691978166073e-10
7,22,12,5,0.32612579086919086,2.7291799271096767e-11
7,22,13,5,0.29803867618755514,1.3793583530449957e-09
7,22,14,5,0.3189760839627857,7.705357943588845e-11
7,22,15,5,0.32922551348056905,1.725438607557755e-11
7,22,16,5,0.35421784203510315,6.216424409400824e-12
7,22,17,5,0.42629181338960437,2.534248742581785e-07
7,22,20,5,0.3153338160222201,4.613197482259867e-05
7,22,21,5,0.40665017595637815,2.7040855057134238e-21
7,22,22,5,0.4367130045823667,1.1817253326306121e-24
7,22,23,5,0.44321662110638893,1.996900466268008e-25
7,22,7,6,0.2673903694250071,6.311981134422307e-08
7,22,8,6,0.2757194325126875,2.3374120435006085e-08
7,22,9,6,0.29635624147504813,1.7222528191245043e-09
7,22,10,6,0.3064112672064066,4.4721009821253247e-10
7,22,11,6,0.33554175663939423,6.669708513433635e-12
7,22,12,6,0.35785936556940523,1.942120970034801e-13
7,22,13,6,0.33146538442377205,1.234801700155605e-11
7,22,14,6,0.3505464246552567,6.382872543651949e-13
7,22,15,6,0.36080670931882103,1.1918572883969317e-13
7,22,16,6,0.38523950841910615,5.260121736012408e-14
7,22,17,6,0.45608815223396015,2.711935770861108e-08
7,22,20,6,0.335554574724997,1.3528736750947005e-05
7,22,21,6,0.43784629433858885,8.69280867648629e-25
7,22,22,6,0.47056597776751247,7.329261427351948e-29
7,22,23,6,0.47751313358765207,8.748460203351916e-30
7,23,1,0,-0.09481058705981198,0.05910863679999015
7,23,2,0,-0.11356634326362294,0.023636667067266876
7,23,3,0,-0.10757343479588645,0.032125252475371235
7,23,4,0,-0.10720054875107088,0.03251005960261952
7,23,5,0,-0.11472925325096991,0.02206737223270159
7,23,6,0,-0.10869060880548298,0.03016041771160339
7,23,7,0,-0.11011120794184907,0.028057218986666858
7,23,8,0,-0.10690320084306654,0.032997182256908925
7,23,9,0,-0.08427765844839213,0.09314540923413434
7,23,10,0,-0.09046720294634172,0.0714138488981182
7,23,11,0,-0.04621604640710464,0.3577824843294019
7,23,12,0,-0.018791938346755736,0.7085889452784364
7,23,13,0,-0.05632261198713109,0.26229276041286753
7,23,14,0,-0.026480397859776416,0.59839285829969
7,23,15,0,-0.02231634367525626,0.6571404478708018
7,23,16,0,-0.004648396801658033,0.9303553234787558
7,23,17,0,0.005886383294260827,0.9459781278679766
7,23,20,0,0.0061634922905373524,0.9379539634995914
7,23,21,0,0.05023381517709845,0.2622202750053309
7,23,22,0,0.005994782299984384,0.893629442593655
7,23,23,0,0.04506986678118136,0.3145206302380241
7,23,2,1,-0.009226907005601965,0.8545869378408878
7,23,3,1,-0.0006758662145983337,0.9892894571504854
7,23,4,1,-0.0010440854456988313,0.983433970399053
7,23,5,1,-0.009281840563365083,0.8535477267293919
7,23,6,1,-0.003497565191982654,0.9445462985346218
7,23,7,1,-0.00457563635849678,0.9274949550604042
7,23,8,1,-0.0011657092190583873,0.9815045476267784
7,23,9,1,0.022507596171097707,0.654391698725729
7,23,10,1,0.020720185280837248,0.6802584302967253
7,23,11,1,0.06533873870699505,0.19332889351672325
7,23,12,1,0.09295047048327976,0.06394889313398368
7,23,13,1,0.05881272238898435,0.2417462090590347
7,23,14,1,0.08861276476495518,0.07744051866616797
7,23,15,1,0.09421100514639671,0.06041256864648985
7,23,16,1,0.11255112478986763,0.0337629476377157
7,23,17,1,0.18833098361629846,0.02870796523769285
7,23,20,1,0.043820902922151975,0.5797868143864017
7,23,21,1,0.17908999080481217,5.6455877481606894e-05
7,23,22,1,0.20441788071113198,4.061086767774116e-06
7,23,23,1,0.2828393624946828,1.1898337460362813e-10
7,23,3,2,0.04508049085063906,0.3703351966031966
7,23,4,2,0.04444019058395128,0.3765734602263785
7,23,5,2,0.03725207627534012,0.45863500694663695
7,23,6,2,0.04254277450565679,0.397307609681676
7,23,7,2,0.04167525098573796,0.4070116631282974
7,23,8,2,0.044955316749967285,0.3710612690714525
7,23,9,2,0.06735300476878259,0.17992527593608493
7,23,10,2,0.06710904138986534,0.18151107354616736
7,23,11,2,0.1079999521904386,0.031230779655310115
7,23,12,2,0.13399005282713516,0.0074336556654227975
7,23,13,2,0.10316167635612995,0.03967784591345107
7,23,14,2,0.13018499036193187,0.009319997914902083
7,23,15,2,0.13529209805732542,0.006871304379727805
7,23,16,2,0.1528724994957889,0.003836991091196353
7,23,17,2,0.22576982485091,0.008465916343429462
7,23,20,2,0.0907631279089983,0.25069910224533004
7,23,21,2,0.21024655415878138,2.1099233593096054e-06
7,23,22,2,0.22942433829589978,2.1418669596429507e-07
7,23,23,2,0.2755903395241183,3.639304087058004e-10
7,23,4,3,0.11297820704609134,0.024193638606669607
7,23,5,3,0.1066829652809135,0.03336197769355288
7,23,6,3,0.11150176277507208,0.02612173222116241
7,23,7,3,0.11072199608483464,0.027192411023248618
7,23,8,3,0.1138507047870311,0.023113030667589032
7,23,9,3,0.1358550672960959,0.006640180350931278
7,23,10,3,0.1379198751287429,0.005850921359119315
7,23,11,3,0.17663171455410645,0.00039924050197041747
7,23,12,3,0.20131308787684113,5.231445336833535e-05
7,23,13,3,0.17302735423150825,0.0005258822231771133
7,23,14,3,0.19815842260271974,6.881285314667628e-05
7,23,15,3,0.2034509999735516,4.3340027796817035e-05
7,23,16,3,0.22233019516718439,2.303226258396906e-05
7,23,17,3,0.3016669188096562,0.0003770258004962126
7,23,20,3,0.11485564102879765,0.14556565673743074
7,23,21,3,0.27362834673855774,4.897843593220055e-10
7,23,22,3,0.30209669757169444,5.198625247839454e-12
7,23,23,3,0.3473248200773214,1.271854178262213e-15
7,23,5,4,0.14709513720438705,0.0033075987587729123
7,23,6,4,0.15175205016589693,0.0024319655363229803
7,23,7,4,0.15117454350032414,0.0025276770883241755
7,23,8,4,0.15437564713317772,0.002037397291175619
7,23,9,4,0.17639689233940967,0.00041347520441383895
7,23,10,4,0.18028809146046204,0.0003055883819290041
