window,true,pred
12,0.0026253439067129847,0.0032046575414371795
12,-0.0007512345532614262,0.006087878759100593
12,0.003122322799470112,0.007283183379305877
12,0.0024405425965099425,-0.012748050366122199
12,0.003393281310918539,-0.006090262223514775
12,-0.010617375863306577,0.0039536495477009576
12,0.0025828793273312556,0.0074959914114910015
12,-0.003503690493630529,0.001837777553874799
12,0.0049310231243815394,-0.003385433956706721
12,0.006178690663109165,-0.0093778672169096
12,0.011958201991578932,0.000297254869468834
12,0.0012597159289011728,0.012831142941645592
12,-0.014064277845360351,-0.001481247237880387
12,0.011380577481864051,-0.0127577381118412
12,0.0014438992362357794,0.0017591296362902131
12,-0.0017979912950600863,0.002330173392654754
12,-0.0031014301648220055,0.003223177041751006
12,-0.00605923391133345,-0.004310357061224637
12,0.0021032102190954305,0.001249851518721222
12,0.0018733501694168098,-0.008221318903072775
12,0.0006614431139002619,0.004648482584241789
12,-0.015940791172949886,0.0071228811952333895
12,0.002812779340509053,0.00494982676475153
12,0.008965128993752458,0.001279361867380202
12,0.0040918301955468195,0.001199335109415299
12,0.0025395060184401075,-0.0019204887609277563
12,0.010997045770412939,-0.0010236258513542026
13,-0.0024097574431785063,-0.0031428273927900235
13,-0.0010082816703516073,0.0075526571516699725
13,-0.0173040279822807,0.00020698858364999462
13,0.0005632803929156438,0.0019289795950157146
13,0.0026253439067129847,0.011806460487378524
13,-0.0007512345532614262,-0.0006048656077928746
13,0.003122322799470112,-0.009831818625186228
13,0.0024405425965099425,-0.012676178973672854
13,0.003393281310918539,0.00784807359718722
13,-0.010617375863306577,0.0036525112004561072
13,0.0025828793273312556,0.007206298182150697
13,-0.003503690493630529,0.0017007536705652207
13,0.0049310231243815394,-0.015133247078994057
13,0.006178690663109165,-0.001850201523839648
13,0.011958201991578932,0.0056258835435216495
13,0.0012597159289011728,0.004167808042552193
13,-0.014064277845360351,-0.013030140591333887
13,0.011380577481864051,-0.0014301996589043825
13,0.0014438992362357794,0.0020763804016214957
13,-0.0017979912950600863,0.0024661645241552746
13,-0.0031014301648220055,0.0032170712412601526
13,-0.00605923391133345,-0.003932911854122652
13,0.0021032102190954305,-0.00999671045639379
13,0.0018733501694168098,0.0007193668872924122
13,0.0006614431139002619,0.012100827129431863
13,-0.015940791172949886,0.0031219336662199476
13,0.002812779340509053,0.004163545128684415
13,0.008965128993752458,0.0033256580290687496
13,0.0040918301955468195,-0.0026305959489421327
13,0.0025395060184401075,-0.0016635241741055143
13,0.010997045770412939,0.0003550084694351821
14,-0.0024097574431785063,-0.0031289274475435683
14,-0.0010082816703516073,0.0010637419839353499
14,-0.0173040279822807,0.0026694794243230235
14,0.0005632803929156438,0.0063229353914673325
14,0.0026253439067129847,0.00860110200703839
14,-0.0007512345532614262,-0.0037918377813040416
14,0.003122322799470112,-0.009874112353791903
14,0.0024405425965099425,0.00611968518534637
14,0.003393281310918539,0.005472417199968459
14,-0.010617375863306577,0.0005533761441084764
14,0.0025828793273312556,0.007187392613772825
14,-0.003503690493630529,-0.0032641822444163526
14,0.0049310231243815394,0.0013277093044001056
14,0.006178690663109165,0.0016448391310167065
14,0.011958201991578932,-0.0034086126754924798
14,0.0012597159289011728,-0.0031586722898067215
14,-0.014064277845360351,-0.0006416291879169922
14,0.011380577481864051,-0.0018099999989777613
14,0.0014438992362357794,0.0003089850705234806
14,-0.0017979912950600863,0.002203214446991314
14,-0.0031014301648220055,0.006673945504966229
14,-0.00605923391133345,-0.004177009964661901
14,0.0021032102190954305,-0.0042754488967208515
14,0.0018733501694168098,-0.008254960111876417
14,0.0006614431139002619,0.0067905797116273245
14,-0.015940791172949886,0.003656813232921406
14,0.002812779340509053,0.0037083068512890754
14,0.008965128993752458,0.0017248223087091008
14,0.0040918301955468195,0.004732814485709676
14,0.0025395060184401075,-0.002016087063708573
14,0.010997045770412939,-0.002317239635469051
15,-0.0024097574431785063,-0.0006005007748234523
15,-0.0010082816703516073,0.004630172597577836
15,-0.0173040279822807,0.0070549182525169105
15,0.0005632803929156438,0.007376371868244927
15,0.0026253439067129847,0.0003264944040550985
15,-0.0007512345532614262,-0.013737801604298563
15,0.003122322799470112,0.0051736701188023
15,0.0024405425965099425,0.0009396794309046788
15,0.003393281310918539,0.0018010722519638395
15,-0.010617375863306577,0.003092170098103926
15,0.0025828793273312556,-0.0007766170288735497
15,-0.003503690493630529,0.003550617818000562
15,0.0049310231243815394,-0.003871939082484524
15,0.006178690663109165,-0.002924457783119748
15,0.011958201991578932,0.0033448800595388475
15,0.0012597159289011728,0.00863266875450635
15,-0.014064277845360351,-0.0010789571940527584
15,0.011380577481864051,0.005697681380669388
15,0.0014438992362357794,0.0019137457179288914
15,-0.0017979912950600863,0.004891644962812712
15,-0.0031014301648220055,0.0033456299768711423
15,-0.00605923391133345,-0.009531604620011541
15,0.0021032102190954305,-0.010020226546745378
15,0.0018733501694168098,0.0029003739022110606
15,0.0006614431139002619,0.006642871967397004
15,-0.015940791172949886,0.0018273421216587898
15,0.002812779340509053,0.003169497277692286
15,0.008965128993752458,0.002327774030475266
15,0.0040918301955468195,-0.0025270392089835614
15,0.0025395060184401075,-0.004497532785025904
15,0.010997045770412939,0.005235704346205378
16,-0.0024097574431785063,0.0004418216594779256
16,-0.0010082816703516073,0.003049912360197568
16,-0.0173040279822807,0.0007529620702581563
16,0.0005632803929156438,-0.003182402845161962
16,0.0026253439067129847,0.0030188624361299904
16,-0.0007512345532614262,-0.006475915171797374
16,0.003122322799470112,0.0021209765225737934
16,0.0024405425965099425,-0.0012109249379205073
16,0.003393281310918539,0.005394463928913851
16,-0.010617375863306577,0.007044243532533287
16,0.0025828793273312556,0.007044934396066786
16,-0.003503690493630529,0.0043160617864958575
16,0.0049310231243815394,-0.015022346853286357
16,0.006178690663109165,0.002091538432762087
16,0.011958201991578932,0.0042422938673244565
16,0.0012597159289011728,0.005040759576654681
16,-0.014064277845360351,-0.006921589296031677
16,0.011380577481864051,-0.012743571828997734
16,0.0014438992362357794,0.0020329290241963283
16,-0.0017979912950600863,-0.00030694183044174816
16,-0.0031014301648220055,0.0033276417788140195
16,-0.00605923391133345,-0.008952640509866744
16,0.0021032102190954305,-0.0010334675048612185
16,0.0018733501694168098,0.0022831069874468465
16,0.0006614431139002619,0.009588062813411277
16,-0.015940791172949886,0.005062798886355108
16,0.002812779340509053,0.004158713029405514
16,0.008965128993752458,0.0062114588628854744
16,0.0040918301955468195,-0.0026158156214283676
16,0.0025395060184401075,0.0007062074355216122
16,0.010997045770412939,0.0015820668413901243
17,-0.0024097574431785063,-0.003398680779111124
17,-0.0010082816703516073,0.005573957454863332
17,-0.0173040279822807,-0.0029400582543243417
17,0.0005632803929156438,0.00216032475650918
17,0.0026253439067129847,-0.0024401782339208145
17,-0.0007512345532614262,-0.0013760512334691569
17,0.003122322799470112,-0.00163375199723486
17,0.0024405425965099425,-0.0015769694761453013
17,0.003393281310918539,0.012618165812955398
17,-0.010617375863306577,0.0025649295589599552
17,0.0025828793273312556,0.009332095903385733
17,-0.003503690493630529,-0.009154290408201288
17,0.0049310231243815394,-0.004506887326381576
17,0.006178690663109165,0.0024906394759488804
17,0.011958201991578932,0.0007453800941577618
17,0.0012597159289011728,0.0011738444073053078
17,-0.014064277845360351,-0.013022240672570122
17,0.011380577481864051,-0.0017766141517727638
17,0.0014438992362357794,-0.0005858943335177794
17,-0.0017979912950600863,0.002189992887852439
17,-0.0031014301648220055,-0.0018434660603864894
17,-0.00605923391133345,-0.006235442961956064
17,0.0021032102190954305,0.001018765263314285
17,0.0018733501694168098,0.005482795676966981
17,0.0006614431139002619,0.006464514097860571
17,-0.015940791172949886,0.003259070049418833
17,0.002812779340509053,0.00507640613740807
17,0.008965128993752458,-0.0001799684593816117
17,0.0040918301955468195,-0.00020722362688087997
17,0.0025395060184401075,0.0006764309033033822
17,0.010997045770412939,0.0017857925247820663
18,-0.0024097574431785063,0.0007407837534065057
18,-0.0010082816703516073,0.0003865103540400469
18,-0.0173040279822807,0.007258859204055862
18,0.0005632803929156438,0.001885247758322911
18,0.0026253439067129847,0.007613462362232676
18,-0.0007512345532614262,-0.0021877339664793244
18,0.003122322799470112,-0.0028220302004732453
18,0.0024405425965099425,0.0032072972888255794
18,0.003393281310918539,0.0008350943261145397
18,-0.010617375863306577,0.011632729261678035
18,0.0025828793273312556,0.006911074854413071
18,-0.003503690493630529,-0.0007102158910706063
18,0.0049310231243815394,-0.0025149092001967993
18,0.006178690663109165,-0.0026285895077560115
18,0.011958201991578932,0.00030014983053450184
18,0.0012597159289011728,-0.006252639112854265
18,-0.014064277845360351,-0.0039683263582789285
18,0.011380577481864051,-0.006216493194309468
18,0.0014438992362357794,0.0018380045874525283
18,-0.0017979912950600863,0.0023588812433493617
18,-0.0031014301648220055,0.0006676455815618973
18,-0.00605923391133345,-0.006633825771627369
18,0.0021032102190954305,-0.0004944668686307635
18,0.0018733501694168098,0.002987668671673986
18,0.0006614431139002619,0.006207845897274397
18,-0.015940791172949886,0.008413304861655285
18,0.002812779340509053,0.004235819906888948
18,0.008965128993752458,0.0013545104893515209
18,0.0040918301955468195,-0.0002316279151262854
18,0.0025395060184401075,-0.0014155672569648517
18,0.010997045770412939,0.0019376759066696142
19,-0.0024097574431785063,-0.010075450082121552
19,-0.0010082816703516073,0.007895455576989598
19,-0.0173040279822807,0.0025382226199663002
19,0.0005632803929156438,0.009234176347988787
19,0.0026253439067129847,0.003072426753444879
19,-0.0007512345532614262,-0.005290985595501202
19,0.003122322799470112,0.0029935263966001727
19,0.0024405425965099425,-0.013043727110978398
19,0.003393281310918539,0.0061481359608716035
19,-0.010617375863306577,0.00015293090768232764
19,0.0025828793273312556,0.010770718133515857
19,-0.003503690493630529,0.0011969910997246536
19,0.0049310231243815394,-0.0032860476387397697
19,0.006178690663109165,0.002102322079912157
19,0.011958201991578932,-0.010568325369786725
19,0.0012597159289011728,0.00395386325714258
19,-0.014064277845360351,-0.006379638734521222
19,0.011380577481864051,-0.0014021478922164668
19,0.0014438992362357794,0.0010546482254929698
19,-0.0017979912950600863,0.005997434725129036
19,-0.0031014301648220055,0.003345057350928181
19,-0.00605923391133345,-0.008798309413762362
19,0.0021032102190954305,0.0011764534149171918
19,0.0018733501694168098,-0.0021597297177720215
19,0.0006614431139002619,0.005772209800925486
19,-0.015940791172949886,0.004704729642153002
19,0.002812779340509053,0.005933068342662461
19,0.008965128993752458,0.00177656881119264
19,0.0040918301955468195,0.000222948925426944
19,0.0025395060184401075,-0.00191057718775417
19,0.010997045770412939,-0.0007558179976916782
20,-0.0024097574431785063,0.0013317805416130854
20,-0.0010082816703516073,0.003242024570996198
20,-0.0173040279822807,0.0066067538651130645
20,0.0005632803929156438,0.0017913599683033188
20,0.0026253439067129847,-0.008151931085989599
20,-0.0007512345532614262,-0.00013564329885207282
20,0.003122322799470112,0.0034790471521979754
20,0.0024405425965099425,-0.001403780780806857
20,0.003393281310918539,0.003712948425564515
20,-0.010617375863306577,0.007304232806908173
20,0.0025828793273312556,0.0073389004578195485
20,-0.003503690493630529,-0.0005191117713748555
20,0.0049310231243815394,-0.0061222075771678805
20,0.006178690663109165,0.0026318577835488244
20,0.011958201991578932,0.0007369810254011164
20,0.0012597159289011728,0.0017548270324564616
20,-0.014064277845360351,-0.0015361724898750942
20,0.011380577481864051,-0.0011296106607956782
20,0.0014438992362357794,0.0017593106396200028
20,-0.0017979912950600863,-0.0033157066006176752
20,-0.0031014301648220055,-0.007935098871162609
20,-0.00605923391133345,-0.008941184568377288
20,0.0021032102190954305,0.0010846049881744826
20,0.0018733501694168098,0.006960926303519022
20,0.0006614431139002619,0.00558133218754274
20,-0.015940791172949886,0.005152903466701483
20,0.002812779340509053,0.0059204555260463435
20,0.008965128993752458,-0.0003261321263928335
20,0.0040918301955468195,-0.0014495388191762826
20,0.0025395060184401075,0.0017925900259813526
20,0.010997045770412939,0.00165293833035169
21,-0.0024097574431785063,0.00023957814982565606
21,-0.0010082816703516073,0.004148170641250039
21,-0.0173040279822807,0.0027045356107913976
21,0.0005632803929156438,0.00163068870101106
21,0.0026253439067129847,-0.0011421684151484007
21,-0.0007512345532614262,-0.013777969550920373
21,0.003122322799470112,0.0025658627504453815
21,0.0024405425965099425,-0.0011307309802746218
21,0.003393281310918539,0.00528736374225508
21,-0.010617375863306577,0.00391527190212667
21,0.0025828793273312556,0.007266520080091807
21,-0.003503690493630529,-0.0004113382954035877
21,0.0049310231243815394,-0.005453484453246477
21,0.006178690663109165,0.0053475763753012065
21,0.011958201991578932,-0.0014341915537923536
21,0.0012597159289011728,0.0007468357565504277
21,-0.014064277845360351,0.0028359768874137714
21,0.011380577481864051,0.0023259956016769417
21,0.0014438992362357794,0.0019285456726659475
21,-0.0017979912950600863,0.0021262653713070706
21,-0.0031014301648220055,-0.002242992003082832
21,-0.00605923391133345,-0.008793359356367977
21,0.0021032102190954305,0.004355317070782183
21,0.0018733501694168098,0.0032282280538083533
21,0.0006614431139002619,0.004298276831210646
21,-0.015940791172949886,0.005320244750187636
21,0.002812779340509053,0.0059123052925769345
21,0.008965128993752458,-0.000691477351959631
21,0.0040918301955468195,-0.0024243203530054727
21,0.0025395060184401075,0.002080406726215886
21,0.010997045770412939,0.0016564071090217694
22,-0.0024097574431785063,0.0071271422543333005
22,-0.0010082816703516073,0.004547678529168486
22,-0.0173040279822807,0.0026849564568150464
22,0.0005632803929156438,-0.00020878469545086015
22,0.0026253439067129847,-0.008106286094346757
22,-0.0007512345532614262,-0.0007196359222115117
22,0.003122322799470112,0.0012700724537074784
22,0.0024405425965099425,-0.0016273624230795924
22,0.003393281310918539,0.004289450261419969
22,-0.010617375863306577,0.00295632963967684
22,0.0025828793273312556,0.00018988539198714488
22,-0.003503690493630529,0.0007595046124607568
22,0.0049310231243815394,-0.003622204087610742
22,0.006178690663109165,0.004278368358406191
22,0.011958201991578932,0.002796521047725299
22,0.0012597159289011728,0.000994336249449293
22,-0.014064277845360351,0.001630784785614063
22,0.011380577481864051,-0.0007646617841282691
22,0.0014438992362357794,0.00197135501542358
22,-0.0017979912950600863,-0.00870400448491402
22,-0.0031014301648220055,-0.007958639875621926
22,-0.00605923391133345,-0.0006845335661661359
22,0.0021032102190954305,0.004599723919130466
22,0.0018733501694168098,0.003320288959334193
22,0.0006614431139002619,0.007447483393421626
22,-0.015940791172949886,0.0032689754377035335
22,0.002812779340509053,0.0008912843217215929
22,0.008965128993752458,6.380338493949117e-05
22,0.0040918301955468195,-0.00039061258443791325
22,0.0025395060184401075,0.0012884944472686052
22,0.010997045770412939,0.0009032298630980914
23,-0.0024097574431785063,0.0017701125622355401
23,-0.0010082816703516073,0.00019233184628056343
23,-0.0173040279822807,0.004817911647541175
23,0.0005632803929156438,-0.003246355784803305
23,0.0026253439067129847,0.003586978882417588
23,-0.0007512345532614262,-0.006170548229239972
23,0.003122322799470112,0.001547998873914401
23,0.0024405425965099425,-0.0014829039248757392
23,0.003393281310918539,0.00550545118522696
23,-0.010617375863306577,0.002932305825994061
23,0.0025828793273312556,-0.00044825761468390846
23,-0.003503690493630529,0.0031550012027382057
23,0.0049310231243815394,-0.008608001763896603
23,0.006178690663109165,0.005898860250361168
23,0.011958201991578932,0.0009756787944897247
23,0.0012597159289011728,0.0048277648417919955
23,-0.014064277845360351,-0.0013058901089903277
23,0.011380577481864051,-0.0015101799605995864
23,0.0014438992362357794,0.0020254355361183224
23,-0.0017979912950600863,-0.008948268768695089
23,-0.0031014301648220055,0.003315457603951133
23,-0.00605923391133345,-0.006090803561667871
23,0.0021032102190954305,0.0011783662376732632
23,0.0018733501694168098,0.003366922085670125
23,0.0006614431139002619,0.006310564568859887
23,-0.015940791172949886,0.00222290818139579
23,0.002812779340509053,0.003866670763784774
23,0.008965128993752458,0.0012734925165573535
23,0.0040918301955468195,-0.002935204801368406
23,0.0025395060184401075,0.003967668594284664
23,0.010997045770412939,0.0015453892735109373
24,-0.0024097574431785063,0.0007016836009990091
24,-0.0010082816703516073,0.0034484446592731935
24,-0.0173040279822807,-0.000931493654500952
24,0.0005632803929156438,0.005180735104389891
24,0.0026253439067129847,-0.002407087870667124
24,-0.0007512345532614262,-0.0068300983203304425
24,0.003122322799470112,-0.00022213814962023654
24,0.0024405425965099425,-0.001515821990404398
24,0.003393281310918539,0.004929109096996086
24,-0.010617375863306577,0.0018054897664963737
24,0.0025828793273312556,0.006968578251843861
24,-0.003503690493630529,-0.0007606568023688781
24,0.0049310231243815394,-0.00337857159716224
24,0.006178690663109165,0.009354147212849093
24,0.011958201991578932,0.0006954721800373487
24,0.0012597159289011728,-0.0011439518695807518
24,-0.014064277845360351,-0.0017155342744925237
24,0.011380577481864051,-0.001458664296574555
24,0.0014438992362357794,-0.0009081901607572371
24,-0.0017979912950600863,0.002424727936878694
24,-0.0031014301648220055,-0.0018237356117786832
24,-0.00605923391133345,-0.009110558063112284
24,0.0021032102190954305,0.001422006486922818
24,0.0018733501694168098,0.003544736097784655
24,0.0006614431139002619,0.004573513943543425
24,-0.015940791172949886,0.0031828281788326626
24,0.002812779340509053,0.006471356152491101
24,0.008965128993752458,-0.0010507943548898405
24,0.0040918301955468195,-0.0005851131828215755
24,0.0025395060184401075,0.003936159720201449
24,0.010997045770412939,0.0014898114333524864
25,-0.0024097574431785063,0.0001867772901061951
25,-0.0010082816703516073,-0.006472421752329309
25,-0.0173040279822807,-0.0004379228714157038
25,0.0005632803929156438,-0.00045634922827075125
25,0.0026253439067129847,0.0033145561959853007
25,-0.0007512345532614262,-0.0008279579540618823
25,0.003122322799470112,0.002039453966572881
25,0.0024405425965099425,-0.004424779447284498
25,0.003393281310918539,0.00353884437089743
25,-0.010617375863306577,0.000979515794321477
25,0.0025828793273312556,-0.004154081966088401
25,-0.003503690493630529,0.007847362655947689
25,0.0049310231243815394,-0.0034577472587324284
25,0.006178690663109165,0.006373615987781064
25,0.011958201991578932,-0.000643807655016343
25,0.0012597159289011728,0.0015544382869732698
25,-0.014064277845360351,-0.001784147409241335
25,0.011380577481864051,-0.0014720694753906846
25,0.0014438992362357794,0.0020003591600277343
25,-0.0017979912950600863,-0.0026748572094690906
25,-0.0031014301648220055,0.0036048990832150823
25,-0.00605923391133345,-0.0003654604063574457
25,0.0021032102190954305,0.0011927225491527998
25,0.0018733501694168098,0.00016220504482562098
25,0.0006614431139002619,0.005990361849796733
25,-0.015940791172949886,0.0003276385654137348
25,0.002812779340509053,0.003746523349092451
25,0.008965128993752458,0.0016014692394309554
25,0.0040918301955468195,-2.2494082652237124e-05
25,0.0025395060184401075,0.003571662088197529
25,0.010997045770412939,6.816284637809616e-05
26,-0.0024097574431785063,-0.0005320824175398461
26,-0.0010082816703516073,0.005629366817314213
26,-0.0173040279822807,0.0025946641046397725
26,0.0005632803929156438,-0.0005339488932284558
26,0.0026253439067129847,0.004267060226991699
26,-0.0007512345532614262,-0.003560824016699854
26,0.003122322799470112,0.00443482016399524
26,0.0024405425965099425,-0.002338845718268305
26,0.003393281310918539,0.003585982180002681
26,-0.010617375863306577,0.0003910412743233782
26,0.0025828793273312556,0.003049003358668305
26,-0.003503690493630529,0.00668075360858339
26,0.0049310231243815394,-0.003041112524222893
26,0.006178690663109165,0.0019364397266596889
26,0.011958201991578932,0.0011313236556314069
26,0.0012597159289011728,0.004535880298406937
26,-0.014064277845360351,0.002083031400753395
26,0.011380577481864051,0.00046045085539270225
26,0.0014438992362357794,0.0020365903672252203
26,-0.0017979912950600863,-0.0003942919064344047
26,-0.0031014301648220055,0.0033240683532397286
26,-0.00605923391133345,-0.004203146551526177
26,0.0021032102190954305,0.0017110656333028315
26,0.0018733501694168098,0.0003728665731832087
26,0.0006614431139002619,0.004218071611614672
26,-0.015940791172949886,0.0005427523160005457
26,0.002812779340509053,0.0025834708375333873
26,0.008965128993752458,0.0017050902083512454
26,0.0040918301955468195,0.00011183122594416589
26,0.0025395060184401075,4.031079302302398e-05
26,0.010997045770412939,0.001487951868237851
27,-0.0024097574431785063,0.001945525545699038
27,-0.0010082816703516073,0.004226099673771619
27,-0.0173040279822807,-0.00012642852461183796
27,0.0005632803929156438,0.0027985012748195856
27,0.0026253439067129847,0.001425825968419607
27,-0.0007512345532614262,-0.0064109982327795675
27,0.003122322799470112,0.004152476674400919
27,0.0024405425965099425,-0.0016410679053715724
27,0.003393281310918539,0.003176604762955483
27,-0.010617375863306577,0.0008620118869111931
27,0.0025828793273312556,0.002879064060611336
27,-0.003503690493630529,0.003222635457523826
27,0.0049310231243815394,-0.002956391062258465
27,0.006178690663109165,0.0065741293026022884
27,0.011958201991578932,-0.003363663430138726
27,0.0012597159289011728,0.0016793022544863562
27,-0.014064277845360351,0.0059095900379563596
27,0.011380577481864051,-0.0023281408806546666
27,0.0014438992362357794,-0.00023634449335652868
27,-0.0017979912950600863,-0.00046825723884903053
27,-0.0031014301648220055,0.0006196301473789106
27,-0.00605923391133345,-0.003816336433267724
