window,order,true,pred
7,12,-0.0017979912950600863,-0.035127103338097765
7,13,-0.0017979912950600863,-0.035127103338097765
7,1,-0.0031014301648220055,-0.0008548147952228461
7,2,-0.0031014301648220055,0.004039936357619712
7,3,-0.0031014301648220055,0.0009207461384352412
7,4,-0.0031014301648220055,0.04784397356138767
7,5,-0.0031014301648220055,0.3335361539142714
7,6,-0.0031014301648220055,0.3335384915096099
7,7,-0.0031014301648220055,0.33353849131440017
7,8,-0.0031014301648220055,0.33353849131759583
7,9,-0.0031014301648220055,0.33353849131761304
7,10,-0.0031014301648220055,0.33353849131761304
7,11,-0.0031014301648220055,0.3335384913175551
7,12,-0.0031014301648220055,0.3335384913175551
7,13,-0.0031014301648220055,0.3335384913175551
7,1,-0.00605923391133345,-0.0019122943312501262
7,2,-0.00605923391133345,-0.003127601144317874
7,3,-0.00605923391133345,-0.0027893511098343936
7,4,-0.00605923391133345,-0.006452781844383186
7,5,-0.00605923391133345,-0.008293215696445831
7,6,-0.00605923391133345,-0.0037874563561849373
7,7,-0.00605923391133345,-0.0037874359466064655
7,8,-0.00605923391133345,-0.0037874359445446704
7,9,-0.00605923391133345,-0.003787435944534231
7,10,-0.00605923391133345,-0.003787435944539296
7,11,-0.00605923391133345,-0.003787435944533745
7,12,-0.00605923391133345,-0.003787435944533745
7,13,-0.00605923391133345,-0.003787435944533745
7,1,0.0021032102190954305,-0.0007688581036005293
7,2,0.0021032102190954305,0.0010286730631767862
7,3,0.0021032102190954305,-0.0015947665518675769
7,4,0.0021032102190954305,-0.01776437640061311
7,5,0.0021032102190954305,-0.011010145468774704
7,6,0.0021032102190954305,-0.10260215110945721
7,7,0.0021032102190954305,-0.10260843733487282
7,8,0.0021032102190954305,-0.10260843974158805
7,9,0.0021032102190954305,-0.10260843974404629
7,10,0.0021032102190954305,-0.1026084397440488
7,11,0.0021032102190954305,-0.10260843974399186
7,12,0.0021032102190954305,-0.10260843974399186
7,13,0.0021032102190954305,-0.10260843974399186
7,1,0.0018733501694168098,-0.000638046303588124
7,2,0.0018733501694168098,-0.004521266199302635
7,3,0.0018733501694168098,-0.005607472559383369
7,4,0.0018733501694168098,-0.00442428887175976
7,5,0.0018733501694168098,-0.003701028483582912
7,6,0.0018733501694168098,-0.00401668527231791
7,7,0.0018733501694168098,-0.004016559999041245
7,8,0.0018733501694168098,-0.004016559959768963
7,9,0.0018733501694168098,-0.0040165599597240175
7,10,0.0018733501694168098,-0.004016559959724273
7,11,0.0018733501694168098,-0.004016559959723312
7,12,0.0018733501694168098,-0.004016559959723312
7,13,0.0018733501694168098,-0.004016559959723312
7,1,0.0006614431139002619,0.014062893583144814
7,2,0.0006614431139002619,-0.00701454146128162
7,3,0.0006614431139002619,-0.16256712529202436
7,4,0.0006614431139002619,1.709388331990318
7,5,0.0006614431139002619,-5.434753247118406
7,6,0.0006614431139002619,-5.43431343387528
7,7,0.0006614431139002619,-5.434314081446117
7,8,0.0006614431139002619,-5.4343140814167095
7,9,0.0006614431139002619,-5.434314081416778
7,10,0.0006614431139002619,-5.434314081416778
7,11,0.0006614431139002619,-5.434314081416801
7,12,0.0006614431139002619,-5.434314081416801
7,13,0.0006614431139002619,-5.434314081416801
7,1,-0.015940791172949886,0.0010302101094726264
7,2,-0.015940791172949886,0.0012069298042197715
7,3,-0.015940791172949886,0.00045152439032571535
7,4,-0.015940791172949886,-0.002551022437126374
7,5,-0.015940791172949886,-0.020492867202655154
7,6,-0.015940791172949886,-0.02049282185318234
7,7,-0.015940791172949886,-0.02049282199160493
7,8,-0.015940791172949886,-0.0204928219915933
7,9,-0.015940791172949886,-0.020492821991593656
7,10,-0.015940791172949886,-0.020492821991593656
7,11,-0.015940791172949886,-0.020492821991596737
7,12,-0.015940791172949886,-0.020492821991596737
7,13,-0.015940791172949886,-0.020492821991596737
7,1,0.002812779340509053,0.0002854133298768207
7,2,0.002812779340509053,-0.015635695756780126
7,3,0.002812779340509053,-0.07773274814600636
7,4,0.002812779340509053,-0.1663978719983959
7,5,0.002812779340509053,-1.885810424088334
7,6,0.002812779340509053,-1.8857255599699476
7,7,0.002812779340509053,-1.8857255642976558
7,8,0.002812779340509053,-1.8857255642940456
7,9,0.002812779340509053,-1.8857255642940458
7,10,0.002812779340509053,-1.8857255642940458
7,11,0.002812779340509053,-1.8857255642936925
7,12,0.002812779340509053,-1.8857255642936925
7,13,0.002812779340509053,-1.8857255642936925
7,1,0.008965128993752458,0.003312536358282269
7,2,0.008965128993752458,0.0010327011284937196
7,3,0.008965128993752458,0.010669817297089546
7,4,0.008965128993752458,0.005150811630875107
7,5,0.008965128993752458,0.03719481323333995
7,6,0.008965128993752458,0.03719740000426608
7,7,0.008965128993752458,0.03719740100603852
7,8,0.008965128993752458,0.03719740100622082
7,9,0.008965128993752458,0.03719740100621971
7,10,0.008965128993752458,0.03719740100621971
7,11,0.008965128993752458,0.03719740100620861
7,12,0.008965128993752458,0.03719740100620861
7,13,0.008965128993752458,0.03719740100620861
7,1,0.0040918301955468195,0.002133098307301986
7,2,0.0040918301955468195,0.0034841886419342224
7,3,0.0040918301955468195,9.921723497382379e-05
7,4,0.0040918301955468195,0.012846063713010364
7,5,0.0040918301955468195,-0.2645591106989291
7,6,0.0040918301955468195,-0.2646297704733565
7,7,0.0040918301955468195,-0.2646298300316212
7,8,0.0040918301955468195,-0.264629830072318
7,9,0.0040918301955468195,-0.2646298300723584
7,10,0.0040918301955468195,-0.2646298300723644
7,11,0.0040918301955468195,-0.2646298300729657
7,12,0.0040918301955468195,-0.2646298300729659
7,13,0.0040918301955468195,-0.2646298300729659
7,1,0.0025395060184401075,0.0020171118504342584
7,2,0.0025395060184401075,0.0021777011419109927
7,3,0.0025395060184401075,0.004788325158164388
7,4,0.0025395060184401075,6.521294251592147e-05
7,5,0.0025395060184401075,-0.00027567373770563675
7,6,0.0025395060184401075,-0.0002756981039125084
7,7,0.0025395060184401075,-0.00027569811623166796
7,8,0.0025395060184401075,-0.00027569811624017504
7,9,0.0025395060184401075,-0.00027569811624023055
7,10,0.0025395060184401075,-0.0002756981162402028
7,11,0.0025395060184401075,-0.00027569811624447715
7,12,0.0025395060184401075,-0.00027569811624447715
7,13,0.0025395060184401075,-0.00027569811624447715
7,1,0.010997045770412939,0.0001495454348895569
7,2,0.010997045770412939,0.0002533146738707108
7,3,0.010997045770412939,0.00030369581935014766
7,4,0.010997045770412939,-0.00020807147634060563
7,5,0.010997045770412939,0.003023492964375693
7,6,0.010997045770412939,0.004612443081441792
7,7,0.010997045770412939,0.004612442858597909
7,8,0.010997045770412939,0.004612442858517085
7,9,0.010997045770412939,0.004612442858523524
7,10,0.010997045770412939,0.004612442858524718
7,11,0.010997045770412939,0.004612442858520499
7,12,0.010997045770412939,0.004612442858520499
7,13,0.010997045770412939,0.004612442858520499
8,1,-0.0024097574431785063,-0.010701639655439507
8,2,-0.0024097574431785063,-0.05208389356096823
8,3,-0.0024097574431785063,-0.2018022128073428
8,4,-0.0024097574431785063,-0.9742079457445822
8,5,-0.0024097574431785063,-3.0211632347531885
8,6,-0.0024097574431785063,-3.020319753287452
8,7,-0.0024097574431785063,-3.0203195223995216
8,8,-0.0024097574431785063,-3.0203195223276946
8,9,-0.0024097574431785063,-3.0203195223276813
8,10,-0.0024097574431785063,-3.0203195223276813
8,11,-0.0024097574431785063,-3.020319522327683
8,12,-0.0024097574431785063,-3.020319522327683
8,13,-0.0024097574431785063,-3.020319522327661
8,1,-0.0010082816703516073,0.0110710218272013
8,2,-0.0010082816703516073,-0.011943347970853335
8,3,-0.0010082816703516073,0.054548975958852164
8,4,-0.0010082816703516073,-0.06825290262179162
8,5,-0.0010082816703516073,-0.6669427526483328
8,6,-0.0010082816703516073,-0.6669729262661586
8,7,-0.0010082816703516073,-0.6669729450580189
8,8,-0.0010082816703516073,-0.6669729450634594
8,9,-0.0010082816703516073,-0.6669729450634598
8,10,-0.0010082816703516073,-0.6669729450634598
8,11,-0.0010082816703516073,-0.6669729450634603
8,12,-0.0010082816703516073,-0.6669729450634603
8,13,-0.0010082816703516073,-0.6669729450634572
8,1,-0.0173040279822807,-0.0006432470795670252
8,2,-0.0173040279822807,-0.0016834182285025271
8,3,-0.0173040279822807,-0.003060756825219322
8,4,-0.0173040279822807,-0.005472271118653535
8,5,-0.0173040279822807,-0.04310714791659025
8,6,-0.0173040279822807,-0.04310527897039346
8,7,-0.0173040279822807,-0.0431052786697423
8,8,-0.0173040279822807,-0.04310527866968077
8,9,-0.0173040279822807,-0.04310527866968088
8,10,-0.0173040279822807,-0.04310527866968088
8,11,-0.0173040279822807,-0.04310527866968088
8,12,-0.0173040279822807,-0.04310527866968088
8,13,-0.0173040279822807,-0.04310527866968158
8,1,0.0005632803929156438,-0.0008525770786972197
8,2,0.0005632803929156438,-0.0032533959393618115
8,3,0.0005632803929156438,-0.004628058811766896
8,4,0.0005632803929156438,-0.004646077917081649
8,5,0.0005632803929156438,-0.0032752597377907885
8,6,0.0005632803929156438,-0.003275370879237835
8,7,0.0005632803929156438,-0.003275370898258658
8,8,0.0005632803929156438,-0.0032753708982599093
8,9,0.0005632803929156438,-0.0032753708982599435
8,10,0.0005632803929156438,-0.0032753708982599435
8,11,0.0005632803929156438,-0.0032753708982599435
8,12,0.0005632803929156438,-0.0032753708982599435
8,13,0.0005632803929156438,-0.0032753708982595953
8,1,0.0026253439067129847,-1.1726761935192595e-05
8,2,0.0026253439067129847,-0.004026536329913547
8,3,0.0026253439067129847,-0.004956831685469365
8,4,0.0026253439067129847,-0.0077452841308136965
8,5,0.0026253439067129847,-0.010952705691195918
8,6,0.0026253439067129847,-0.010768752616654451
8,7,0.0026253439067129847,-0.010768764632725194
8,8,0.0026253439067129847,-0.010768764634346936
8,9,0.0026253439067129847,-0.010768764634347132
8,10,0.0026253439067129847,-0.010768764634347148
8,11,0.0026253439067129847,-0.010768764634347141
8,12,0.0026253439067129847,-0.010768764634347141
8,13,0.0026253439067129847,-0.01076876463434707
8,1,-0.0007512345532614262,0.0012157991930504784
8,2,-0.0007512345532614262,-0.0006317815738914152
8,3,-0.0007512345532614262,-0.00031318468398825925
8,4,-0.0007512345532614262,-0.000608949237401291
8,5,-0.0007512345532614262,0.0013179909238691416
8,6,-0.0007512345532614262,-0.0019352235596257106
8,7,-0.0007512345532614262,-0.0019350583076236379
8,8,-0.0007512345532614262,-0.0019350582766887773
8,9,-0.0007512345532614262,-0.0019350582766850823
8,10,-0.0007512345532614262,-0.0019350582766850888
8,11,-0.0007512345532614262,-0.0019350582766850893
8,12,-0.0007512345532614262,-0.0019350582766850962
8,13,-0.0007512345532614262,-0.00193505827668497
8,1,0.003122322799470112,0.003771119841099146
8,2,0.003122322799470112,0.0045814692453541184
8,3,0.003122322799470112,0.005105005509481162
8,4,0.003122322799470112,0.00750266922383468
8,5,0.003122322799470112,0.007969219895780266
8,6,0.003122322799470112,0.011550720631274616
8,7,0.003122322799470112,0.011550667609404291
8,8,0.003122322799470112,0.011550667598044809
8,9,0.003122322799470112,0.011550667598043391
8,10,0.003122322799470112,0.011550667598043431
8,11,0.003122322799470112,0.01155066759804343
8,12,0.003122322799470112,0.011550667598043388
8,13,0.003122322799470112,0.011550667598043277
8,1,0.0024405425965099425,0.0032785015823773656
8,2,0.0024405425965099425,0.0028523502432902183
8,3,0.0024405425965099425,0.0038246144561092776
8,4,0.0024405425965099425,0.006991703729780869
8,5,0.0024405425965099425,0.007307513793611123
8,6,0.0024405425965099425,0.0015425723373558436
8,7,0.0024405425965099425,0.001542482803701388
8,8,0.0024405425965099425,0.0015424827826418398
8,9,0.0024405425965099425,0.0015424827826393695
8,10,0.0024405425965099425,0.0015424827826393556
8,11,0.0024405425965099425,0.0015424827826393834
8,12,0.0024405425965099425,0.0015424827826393834
8,13,0.0024405425965099425,0.001542482782639321
8,1,0.003393281310918539,0.007196211777327824
8,2,0.003393281310918539,0.005735020995815792
8,3,0.003393281310918539,0.020346422456220856
8,4,0.003393281310918539,0.022899010472073704
8,5,0.003393281310918539,0.02122756014443064
8,6,0.003393281310918539,0.07788516669329384
8,7,0.003393281310918539,0.07788277766146254
8,8,0.003393281310918539,0.0778827777192018
8,9,0.003393281310918539,0.0778827777190437
8,10,0.003393281310918539,0.07788277771904306
8,11,0.003393281310918539,0.07788277771904399
8,12,0.003393281310918539,0.077882777719044
8,13,0.003393281310918539,0.07788277771901861
8,1,-0.010617375863306577,0.002216891840049274
8,2,-0.010617375863306577,0.003492557212029594
8,3,-0.010617375863306577,0.0026604951356080228
8,4,-0.010617375863306577,0.0019698686603495173
8,5,-0.010617375863306577,0.0039011971103317528
8,6,-0.010617375863306577,0.007746515127584338
8,7,-0.010617375863306577,0.007746644415504498
8,8,-0.010617375863306577,0.007746644449355106
8,9,-0.010617375863306577,0.007746644449369664
8,10,-0.010617375863306577,0.007746644449369693
8,11,-0.010617375863306577,0.007746644449369693
8,12,-0.010617375863306577,0.007746644449369693
8,13,-0.010617375863306577,0.007746644449369688
8,1,0.0025828793273312556,-0.0028321788204135594
8,2,0.0025828793273312556,-0.0019210497053023504
8,3,0.0025828793273312556,0.0033128663869110403
8,4,0.0025828793273312556,0.006300214426325673
8,5,0.0025828793273312556,-0.0322295667600397
8,6,0.0025828793273312556,-0.054658807611431326
8,7,0.0025828793273312556,-0.05465880497444403
8,8,0.0025828793273312556,-0.054658805091301416
8,9,0.0025828793273312556,-0.05465880509130948
8,10,0.0025828793273312556,-0.054658805091309444
8,11,0.0025828793273312556,-0.05465880509130944
8,12,0.0025828793273312556,-0.05465880509130944
8,13,0.0025828793273312556,-0.05465880509131128
8,1,-0.003503690493630529,0.006037799704200434
8,2,-0.003503690493630529,0.0067034977020971635
8,3,-0.003503690493630529,0.005198048451754216
8,4,-0.003503690493630529,0.005508919403845111
8,5,-0.003503690493630529,0.00022080301663278835
8,6,-0.003503690493630529,0.00026270104463170085
8,7,-0.003503690493630529,0.00026268998756972476
8,8,-0.003503690493630529,0.00026268998607426736
8,9,-0.003503690493630529,0.0002626899860731207
8,10,-0.003503690493630529,0.00026268998607308774
8,11,-0.003503690493630529,0.00026268998607310075
8,12,-0.003503690493630529,0.00026268998607310075
8,13,-0.003503690493630529,0.0002626899860730895
8,1,0.0049310231243815394,-0.001569250613849907
8,2,0.0049310231243815394,-0.0013518861546110345
8,3,0.0049310231243815394,-0.0005624363911435511
8,4,0.0049310231243815394,-0.00041459557168142076
8,5,0.0049310231243815394,0.0004656601962276432
8,6,0.0049310231243815394,-0.003707390267397046
8,7,0.0049310231243815394,-0.0037073731108022544
8,8,0.0049310231243815394,-0.0037073731020943255
8,9,0.0049310231243815394,-0.0037073731020910265
8,10,0.0049310231243815394,-0.003707373102091388
8,11,0.0049310231243815394,-0.003707373102091395
8,12,0.0049310231243815394,-0.003707373102091396
8,13,0.0049310231243815394,-0.003707373102096033
8,1,0.006178690663109165,0.0022200464027374678
8,2,0.006178690663109165,0.002116899687506623
8,3,0.006178690663109165,0.0007506226333201784
8,4,0.006178690663109165,0.0004588889202085253
8,5,0.006178690663109165,-0.004811883704941953
8,6,0.006178690663109165,-0.004413098696840457
8,7,0.006178690663109165,-0.004413149373119681
8,8,0.006178690663109165,-0.004413149389061459
8,9,0.006178690663109165,-0.0044131493890681
8,10,0.006178690663109165,-0.004413149389068117
8,11,0.006178690663109165,-0.004413149389068118
8,12,0.006178690663109165,-0.004413149389068118
8,13,0.006178690663109165,-0.00441314938906808
8,1,0.011958201991578932,0.007234007322373637
8,2,0.011958201991578932,0.0069281632681034095
8,3,0.011958201991578932,0.0049894440885232694
